-2.48 0.545455 0.107176 
-2.48 1.21212 0.158786 
-2.48 0.949495 0.161897 
-2.48 0.707071 0.148706 
-2.48 1.09091 0.101183 
-2.48 0.828283 0.113785 
-2.48 0.30303 0.0493574 
-2.48 0.565657 0.0825674 
-2.48 1.39394 0.0380112 
-2.48 1.23232 0.10575 
-2.48 0.727273 0.142325 
-2.48 0.848485 0.155207 
-2.48 0.969697 0.138639 
-2.48 1.41414 0.00487162 
-2.48 0.585859 0.103101 
-2.48 0.868687 0.174927 
-2.48 1.43434 3.24913e-05 
-2.48 1.11111 0.168978 
-2.48 0.989899 0.135282 
-2.48 1.25253 0.142835 
-2.48 1.0101 0.167828 
-2.48 1.13131 0.13674 
-2.48 1.27273 0.117943 
-2.48 1.15152 0.163929 
-2.48 1.29293 0.115536 
-2.47 0 0 
-2.47 1.87879 3.70104e-06 
-2.47 1.73737 4.71167e-06 
-2.47 1.59596 4.56531e-06 
-2.47 1.89899 1.64785e-06 
-2.47 0.020202 0.00400722 
-2.47 1.91919 3.70389e-06 
-2.47 1.45455 1.69272e-05 
-2.47 1.75758 5.25448e-06 
-2.47 1.61616 4.5247e-06 
-2.47 1.93939 6.4291e-07 
-2.47 1.9596 1.57578e-06 
-2.47 1.63636 5.30142e-06 
-2.47 1.77778 4.40431e-06 
-2.47 0.464646 0.0957645 
-2.47 0.323232 0.0597195 
-2.47 1.47475 1.16513e-05 
-2.47 0.040404 0.00879534 
-2.47 1.49495 1.523e-05 
-2.47 0.606061 0.103975 
-2.47 0.161616 0.0234807 
-2.47 1.9798 1.62485e-06 
-2.47 0.484848 0.0861981 
-2.47 1.79798 3.76025e-06 
-2.47 1.31313 0.10826 
-2.47 1.51515 9.53351e-06 
-2.47 0.343434 0.0614974 
-2.47 0.181818 0.0325259 
-2.47 1.53535 8.25361e-06 
-2.47 1.0303 0.131594 
-2.47 1.81818 3.41007e-06 
-2.47 0.626263 0.0967846 
-2.47 1.17172 0.163143 
-2.47 0.20202 0.04087 
-2.47 1.65657 3.74276e-06 
-2.47 1.55556 5.93285e-06 
-2.47 0.363636 0.0530199 
-2.47 1.83838 2.43542e-06 
-2.47 2 1.1867e-06 
-2.47 0.505051 0.0827084 
-2.47 0.888889 0.175867 
-2.47 1.67677 5.38625e-06 
-2.47 1.85859 3.5219e-06 
-2.47 1.57576 7.01435e-06 
-2.47 1.33333 0.0850188 
-2.47 1.69697 5.37954e-06 
-2.47 0.0606061 0.0130643 
-2.47 0.222222 0.0476223 
-2.47 0.747475 0.156475 
-2.47 1.71717 5.02153e-06 
-2.47 0.646465 0.128486 
-2.47 0.383838 0.0576682 
-2.47 0.242424 0.0530631 
-2.47 0.525253 0.0948473 
-2.47 0.666667 0.140233 
-2.47 0.262626 0.0575037 
-2.47 0.0808081 0.016573 
-2.47 1.05051 0.167639 
-2.47 0.40404 0.077521 
-2.47 1.35354 0.0813658 
-2.47 0.767677 0.145199 
-2.47 0.909091 0.158177 
-2.47 0.686869 0.131649 
-2.47 0.282828 0.0617869 
-2.47 0.545455 0.107549 
-2.47 0.10101 0.0203197 
-2.47 1.19192 0.146454 
-2.47 0.30303 0.0612853 
-2.47 0.424242 0.0900104 
-2.47 0.787879 0.112691 
-2.47 0.121212 0.0208126 
-2.47 0.707071 0.102068 
-2.47 1.37374 0.0557734 
-2.47 0.565657 0.121227 
-2.47 0.141414 0.0278 
-2.47 1.21212 0.135361 
-2.47 0.727273 0.131865 
-2.47 0.444444 0.0874895 
-2.47 0.929293 0.13996 
-2.47 0.808081 0.157552 
-2.47 1.07071 0.108443 
-2.47 0.585859 0.118688 
-2.47 1.39394 0.0411331 
-2.47 0.828283 0.168476 
-2.47 1.23232 0.146608 
-2.47 0.949495 0.179888 
-2.47 1.41414 0.000158434 
-2.47 0.848485 0.135915 
-2.47 1.43434 1.85268e-05 
-2.47 0.868687 0.154571 
-2.47 1.09091 0.14379 
-2.47 0.969697 0.165015 
-2.47 1.25253 0.0948741 
-2.47 1.27273 0.133787 
-2.47 0.989899 0.12391 
-2.47 1.11111 0.130271 
-2.47 1.0101 0.145807 
-2.47 1.29293 0.0928004 
-2.47 1.13131 0.169785 
-2.47 1.15152 0.127608 
-2.46 0 0 
-2.46 1.87879 3.04067e-06 
-2.46 1.59596 5.7943e-06 
-2.46 1.73737 4.98101e-06 
-2.46 1.89899 1.62745e-06 
-2.46 1.61616 5.4666e-06 
-2.46 1.75758 4.94048e-06 
-2.46 1.91919 1.10699e-06 
-2.46 0.020202 0.00395534 
-2.46 1.45455 1.53577e-05 
-2.46 1.77778 4.12919e-06 
-2.46 1.63636 5.44404e-06 
-2.46 1.93939 1.85941e-06 
-2.46 0.161616 0.026227 
-2.46 0.323232 0.065468 
-2.46 0.464646 0.0828064 
-2.46 0.040404 0.00570332 
-2.46 1.47475 1.42693e-05 
-2.46 1.9596 0 
-2.46 1.79798 3.88957e-06 
-2.46 0.606061 0.117599 
-2.46 1.49495 1.10007e-05 
-2.46 0.747475 0.110804 
-2.46 0.0606061 0.0113106 
-2.46 1.51515 1.1519e-05 
-2.46 1.9798 8.36384e-07 
-2.46 0.343434 0.0721463 
-2.46 0.888889 0.125638 
-2.46 1.65657 5.30946e-06 
-2.46 1.53535 9.71286e-06 
-2.46 0.181818 0.0364614 
-2.46 1.0303 0.147529 
-2.46 2 1.21004e-06 
-2.46 0.0808081 0.0152425 
-2.46 1.81818 2.58227e-06 
-2.46 1.67677 5.42194e-06 
-2.46 1.55556 7.69922e-06 
-2.46 1.17172 0.110079 
-2.46 1.69697 5.2892e-06 
-2.46 0.484848 0.100052 
-2.46 1.31313 0.0737727 
-2.46 1.57576 6.38539e-06 
-2.46 0.626263 0.129988 
-2.46 1.83838 2.87727e-06 
-2.46 1.71717 4.62924e-06 
-2.46 0.10101 0.0191702 
-2.46 0.363636 0.0793108 
-2.46 0.767677 0.152168 
-2.46 1.85859 3.22349e-06 
-2.46 0.20202 0.0369372 
-2.46 0.505051 0.109919 
-2.46 0.121212 0.0259695 
-2.46 0.909091 0.174964 
-2.46 0.222222 0.0403576 
-2.46 0.646465 0.111387 
-2.46 0.141414 0.0279517 
-2.46 0.383838 0.082187 
-2.46 0.787879 0.162183 
-2.46 0.242424 0.0352065 
-2.46 0.525253 0.109517 
-2.46 1.33333 0.0960367 
-2.46 1.19192 0.159052 
-2.46 1.05051 0.144771 
-2.46 0.262626 0.0387867 
-2.46 0.545455 0.10055 
-2.46 0.40404 0.0824635 
-2.46 0.666667 0.105497 
-2.46 0.282828 0.0469066 
-2.46 0.808081 0.124873 
-2.46 0.929293 0.169129 
-2.46 0.30303 0.0565063 
-2.46 0.565657 0.08343 
-2.46 1.35354 0.0515148 
-2.46 0.424242 0.0710403 
-2.46 0.828283 0.147081 
-2.46 0.686869 0.141114 
-2.46 1.21212 0.126894 
-2.46 0.585859 0.113855 
-2.46 0.444444 0.0698675 
-2.46 0.949495 0.121937 
-2.46 1.37374 0.0587804 
-2.46 0.848485 0.173568 
-2.46 0.707071 0.149589 
-2.46 1.07071 0.110656 
-2.46 0.868687 0.1554 
-2.46 1.39394 0.0274791 
-2.46 1.23232 0.133211 
-2.46 0.969697 0.176358 
-2.46 1.41414 3.90068e-05 
-2.46 0.727273 0.106275 
-2.46 1.43434 1.92096e-05 
-2.46 1.25253 0.131341 
-2.46 1.09091 0.151797 
-2.46 1.27273 0.106823 
-2.46 0.989899 0.124464 
-2.46 1.29293 0.120664 
-2.46 1.11111 0.144661 
-2.46 1.0101 0.158649 
-2.46 1.13131 0.133809 
-2.46 1.15152 0.166087 
-2.45 0 0 
-2.45 1.87879 2.284e-06 
-2.45 1.73737 3.43668e-06 
-2.45 1.89899 0 
-2.45 1.59596 5.74194e-06 
-2.45 1.45455 1.5796e-05 
-2.45 0.020202 0.00434842 
-2.45 0.161616 0.0339957 
-2.45 1.75758 3.27033e-06 
-2.45 0.323232 0.0532293 
-2.45 0.040404 0.00886788 
-2.45 1.77778 3.90774e-06 
-2.45 1.61616 5.53695e-06 
-2.45 1.91919 0 
-2.45 1.47475 8.66768e-06 
-2.45 0.606061 0.0873839 
-2.45 1.79798 3.34475e-06 
-2.45 1.93939 1.53155e-06 
-2.45 1.63636 5.45601e-06 
-2.45 0.181818 0.0366383 
-2.45 1.9596 1.01601e-06 
-2.45 1.81818 2.70232e-06 
-2.45 0.343434 0.0498998 
-2.45 0.464646 0.0907652 
-2.45 0.363636 0.0519092 
-2.45 0.747475 0.145455 
-2.45 1.65657 4.32936e-06 
-2.45 1.9798 1.13415e-06 
-2.45 0.626263 0.117639 
-2.45 2 7.25816e-07 
-2.45 1.83838 2.94421e-06 
-2.45 0.0606061 0.0132074 
-2.45 1.67677 3.50257e-06 
-2.45 1.31313 0.0989351 
-2.45 1.17172 0.157146 
-2.45 1.85859 3.5274e-06 
-2.45 0.888889 0.166931 
-2.45 1.69697 4.45207e-06 
-2.45 0.20202 0.0439802 
-2.45 1.49495 1.28399e-05 
-2.45 1.0303 0.140557 
-2.45 1.71717 4.37748e-06 
-2.45 1.51515 8.70797e-06 
-2.45 0.767677 0.115684 
-2.45 0.383838 0.0665055 
-2.45 0.222222 0.0478918 
-2.45 0.646465 0.138005 
-2.45 0.0808081 0.0169972 
-2.45 1.53535 9.37989e-06 
-2.45 0.909091 0.114954 
-2.45 0.484848 0.0857488 
-2.45 1.55556 7.47976e-06 
-2.45 0.242424 0.0532532 
-2.45 1.33333 0.0708611 
-2.45 0.40404 0.080457 
-2.45 1.57576 7.58604e-06 
-2.45 0.10101 0.0204523 
-2.45 1.19192 0.116109 
-2.45 0.262626 0.0451213 
-2.45 0.424242 0.0922095 
-2.45 0.666667 0.13635 
-2.45 0.121212 0.0240922 
-2.45 0.929293 0.15564 
-2.45 0.505051 0.0730314 
-2.45 0.787879 0.145131 
-2.45 1.35354 0.0694198 
-2.45 0.282828 0.0613351 
-2.45 0.141414 0.0280619 
-2.45 0.444444 0.0974527 
-2.45 0.30303 0.0617668 
-2.45 1.05051 0.126495 
-2.45 1.37374 0.0551567 
-2.45 0.525253 0.104559 
-2.45 0.686869 0.107541 
-2.45 1.21212 0.153443 
-2.45 0.808081 0.168186 
-2.45 0.949495 0.117276 
-2.45 1.39394 0.0148742 
-2.45 1.41414 3.4646e-05 
-2.45 0.545455 0.113681 
-2.45 1.43434 1.94694e-05 
-2.45 0.707071 0.123627 
-2.45 0.727273 0.147264 
-2.45 0.828283 0.148045 
-2.45 0.565657 0.121071 
-2.45 1.23232 0.103965 
-2.45 0.969697 0.160774 
-2.45 0.848485 0.125133 
-2.45 0.585859 0.109292 
-2.45 1.07071 0.0682697 
-2.45 0.989899 0.146137 
-2.45 0.868687 0.173448 
-2.45 1.25253 0.134845 
-2.45 1.0101 0.136756 
-2.45 1.27273 0.114045 
-2.45 1.09091 0.112262 
-2.45 1.29293 0.109762 
-2.45 1.11111 0.167319 
-2.45 1.13131 0.13784 
-2.45 1.15152 0.144158 
-2.44 0 0 
-2.44 1.87879 4.68634e-06 
-2.44 1.59596 5.14984e-06 
-2.44 1.45455 1.01721e-05 
-2.44 1.89899 6.3017e-07 
-2.44 1.61616 4.78951e-06 
-2.44 1.91919 1.9545e-06 
-2.44 1.63636 3.8865e-06 
-2.44 1.47475 8.79539e-06 
-2.44 0.020202 0.00402353 
-2.44 1.93939 1.81176e-06 
-2.44 1.49495 9.88962e-06 
-2.44 1.65657 4.96245e-06 
-2.44 1.73737 3.54595e-06 
-2.44 1.51515 9.97357e-06 
-2.44 1.67677 4.15426e-06 
-2.44 1.75758 3.4232e-06 
-2.44 0.161616 0.0280102 
-2.44 0.040404 0.00567145 
-2.44 1.53535 8.23376e-06 
-2.44 1.69697 4.3812e-06 
-2.44 1.9596 1.16746e-06 
-2.44 1.77778 3.26729e-06 
-2.44 1.9798 6.75423e-07 
-2.44 1.55556 4.75348e-06 
-2.44 1.79798 2.52851e-06 
-2.44 0.323232 0.0698233 
-2.44 2 8.97544e-07 
-2.44 1.71717 4.9713e-06 
-2.44 0.606061 0.131306 
-2.44 1.57576 5.78494e-06 
-2.44 1.81818 3.57014e-06 
-2.44 0.0606061 0.00886399 
-2.44 0.464646 0.0911434 
-2.44 0.747475 0.157569 
-2.44 0.181818 0.0331391 
-2.44 0.888889 0.161114 
-2.44 1.17172 0.156918 
-2.44 1.31313 0.0987517 
-2.44 0.343434 0.074947 
-2.44 1.83838 2.56212e-06 
-2.44 0.0808081 0.015414 
-2.44 0.484848 0.102904 
-2.44 1.85859 2.00848e-06 
-2.44 1.0303 0.156365 
-2.44 0.20202 0.0372968 
-2.44 0.626263 0.11849 
-2.44 0.363636 0.0797024 
-2.44 0.10101 0.0183805 
-2.44 0.505051 0.110452 
-2.44 0.767677 0.162486 
-2.44 0.383838 0.0793788 
-2.44 0.222222 0.0346082 
-2.44 0.909091 0.179692 
-2.44 1.33333 0.0669608 
-2.44 0.121212 0.0242524 
-2.44 0.525253 0.0971051 
-2.44 0.646465 0.0908147 
-2.44 0.40404 0.0739208 
-2.44 1.19192 0.149672 
-2.44 0.242424 0.0361226 
-2.44 0.141414 0.0245636 
-2.44 0.545455 0.0811219 
-2.44 1.35354 0.0702121 
-2.44 0.787879 0.142272 
-2.44 0.424242 0.0742356 
-2.44 0.929293 0.141616 
-2.44 1.05051 0.149953 
-2.44 0.262626 0.0382722 
-2.44 0.565657 0.0948192 
-2.44 0.666667 0.130475 
-2.44 0.444444 0.072308 
-2.44 1.37374 0.0431884 
-2.44 0.282828 0.0475087 
-2.44 1.21212 0.128012 
-2.44 0.585859 0.123431 
-2.44 0.808081 0.124897 
-2.44 0.949495 0.114549 
-2.44 0.686869 0.146752 
-2.44 1.39394 0.000758367 
-2.44 0.30303 0.0620165 
-2.44 0.828283 0.169997 
-2.44 0.707071 0.132892 
-2.44 1.41414 2.90108e-05 
-2.44 1.43434 1.85077e-05 
-2.44 1.07071 0.123047 
-2.44 0.727273 0.106204 
-2.44 1.23232 0.142266 
-2.44 0.969697 0.186746 
-2.44 0.848485 0.167506 
-2.44 1.09091 0.167115 
-2.44 0.989899 0.124684 
-2.44 1.25253 0.0906879 
-2.44 1.0101 0.167599 
-2.44 0.868687 0.113347 
-2.44 1.11111 0.12712 
-2.44 1.27273 0.126057 
-2.44 1.13131 0.168536 
-2.44 1.29293 0.0844617 
-2.44 1.15152 0.129834 
-2.43 0 0 
-2.43 1.87879 3.89105e-08 
-2.43 1.73737 3.49163e-06 
-2.43 1.45455 1.64423e-05 
-2.43 1.89899 1.29064e-06 
-2.43 1.59596 3.81244e-06 
-2.43 1.47475 1.15769e-05 
-2.43 1.91919 1.26264e-06 
-2.43 1.61616 4.2535e-06 
-2.43 0.020202 0.00425418 
-2.43 0.161616 0.0339364 
-2.43 1.63636 4.54679e-06 
-2.43 1.93939 1.24066e-06 
-2.43 1.75758 4.06705e-06 
-2.43 0.323232 0.0549354 
-2.43 0.464646 0.083922 
-2.43 1.77778 2.90783e-06 
-2.43 0.606061 0.0952638 
-2.43 1.65657 4.41873e-06 
-2.43 0.040404 0.00906098 
-2.43 1.49495 7.29412e-06 
-2.43 1.9596 9.82958e-07 
-2.43 1.31313 0.0683777 
-2.43 0.343434 0.0514163 
-2.43 0.0606061 0.0133725 
-2.43 0.747475 0.1354 
-2.43 1.79798 2.90791e-06 
-2.43 1.9798 8.48449e-07 
-2.43 0.181818 0.0371981 
-2.43 1.81818 2.47868e-06 
-2.43 1.67677 5.02515e-06 
-2.43 2 5.36782e-07 
-2.43 0.484848 0.0805841 
-2.43 1.83838 3.55657e-06 
-2.43 0.888889 0.157001 
-2.43 1.51515 9.52594e-06 
-2.43 1.69697 3.57622e-06 
-2.43 1.85859 2.22512e-06 
-2.43 0.626263 0.132197 
-2.43 1.71717 5.54138e-06 
-2.43 1.53535 5.59654e-06 
-2.43 0.0808081 0.017219 
-2.43 1.17172 0.111911 
-2.43 0.505051 0.0887773 
-2.43 1.0303 0.142687 
-2.43 1.55556 5.01885e-06 
-2.43 0.20202 0.0442914 
-2.43 1.33333 0.0831379 
-2.43 0.767677 0.137973 
-2.43 0.909091 0.168292 
-2.43 0.646465 0.139404 
-2.43 0.363636 0.0652128 
-2.43 1.57576 4.24975e-06 
-2.43 0.525253 0.110145 
-2.43 0.10101 0.0209035 
-2.43 0.222222 0.0494067 
-2.43 1.19192 0.153658 
-2.43 0.545455 0.119112 
-2.43 0.121212 0.0243774 
-2.43 0.383838 0.0742272 
-2.43 1.35354 0.0510706 
-2.43 0.666667 0.127708 
-2.43 0.929293 0.122342 
-2.43 1.05051 0.0875169 
-2.43 0.242424 0.0539234 
-2.43 0.141414 0.0305959 
-2.43 0.787879 0.158035 
-2.43 0.565657 0.113778 
-2.43 0.40404 0.087541 
-2.43 1.21212 0.136018 
-2.43 0.262626 0.0436851 
-2.43 1.37374 0.0342057 
-2.43 0.585859 0.0959865 
-2.43 0.282828 0.0591666 
-2.43 1.39394 3.5334e-05 
-2.43 0.686869 0.100029 
-2.43 1.41414 1.88542e-05 
-2.43 0.424242 0.0930934 
-2.43 0.949495 0.151431 
-2.43 0.808081 0.160443 
-2.43 1.43434 1.93102e-05 
-2.43 0.30303 0.0572359 
-2.43 0.444444 0.0937673 
-2.43 1.23232 0.123802 
-2.43 0.707071 0.142314 
-2.43 0.969697 0.141937 
-2.43 1.07071 0.139293 
-2.43 0.727273 0.1522 
-2.43 0.828283 0.111869 
-2.43 0.989899 0.130658 
-2.43 1.25253 0.124435 
-2.43 1.0101 0.135873 
-2.43 0.848485 0.154546 
-2.43 1.27273 0.0955726 
-2.43 1.29293 0.111218 
-2.43 0.868687 0.173565 
-2.43 1.09091 0.158848 
-2.43 1.11111 0.165316 
-2.43 1.13131 0.116245 
-2.43 1.15152 0.166443 
-2.42 0 0 
-2.42 1.87879 0 
-2.42 1.73737 3.43249e-06 
-2.42 1.59596 5.30308e-06 
-2.42 1.89899 1.51095e-06 
-2.42 1.75758 2.59326e-06 
-2.42 1.45455 1.21042e-05 
-2.42 0.020202 0.00354761 
-2.42 1.61616 4.51318e-06 
-2.42 1.77778 3.22761e-06 
-2.42 1.91919 1.44471e-06 
-2.42 1.47475 1.39415e-05 
-2.42 1.63636 5.11882e-06 
-2.42 0.040404 0.00571331 
-2.42 1.65657 3.71736e-06 
-2.42 1.79798 3.12399e-06 
-2.42 0.161616 0.0290515 
-2.42 0.323232 0.0702558 
-2.42 1.93939 1.09886e-06 
